question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the occupation of Mr. Viotti?,composer; violinist; music teacher; music interpreter,", upon hearing of Mr. Viotti’s situation, proposed his undertaking the direction of the Academie Royale de Musique.",Mr. Viotti,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Viotti""
Sentence: "", upon hearing of Mr. Viotti’s situation, proposed his undertaking the direction of the Academie Royale de Musique.""
Question: ""What is the occupation of Mr. Viotti?""

Answer:",musician; director of the Academie Royale de Musique,Q313188,person,Q36834;Q1259917;Q2675537;Q3153559,Q639669,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mozart?,composer; pianist; musician; organist; violinist; music educator,"There are more than two hundred works whith as yet remain in manuscript, while a large number of those which have been published are so incorrect and incomplete that they can hardly be said to be known at all, as Mozart wrote them.",Mozart,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mozart""
Sentence: ""There are more than two hundred works whith as yet remain in manuscript, while a large number of those which have been published are so incorrect and incomplete that they can hardly be said to be known at all, as Mozart wrote them.""
Question: ""What is the occupation of Mozart?""

Answer:",composer; pianist; conductor; child prodigy; violinist; singer; organist,Q254,person,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q486748;Q228422;Q1259917;Q177220;Q765778,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Signor de Beguis?,singer; opera singer,"Song, composed by Signor de Beguis; the words by Eugenius Roche Esq.",Signor de Beguis,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Signor de Beguis""
Sentence: ""Song, composed by Signor de Beguis; the words by Eugenius Roche Esq.""
Question: ""What is the occupation of Signor de Beguis?""

Answer:",composer; songwriter,Q3770409,person,Q177220;Q2865819,Q36834;Q753110,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Eugenius Roche?,poet; journalist,"Song, composed by Signor de Beguis; the words by Eugenius Roche Esq.",Eugenius Roche,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Eugenius Roche""
Sentence: ""Song, composed by Signor de Beguis; the words by Eugenius Roche Esq.""
Question: ""What is the occupation of Eugenius Roche?""

Answer:",poet; writer; author,Q17015704,person,Q49757;Q1930187,Q49757;Q12010805;Q482980,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mozart?,composer; pianist; musician; organist; violinist; music educator,The programme consisted of Mozart's String Quintett in C major; Haydn's Variations on the Austrian Hymn; Regondi’s us.,Mozart,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mozart""
Sentence: ""The programme consisted of Mozart's String Quintett in C major; Haydn's Variations on the Austrian Hymn; Regondi’s us.""
Question: ""What is the occupation of Mozart?""

Answer:",composer; pianist; conductor; organist; chamber musician; keyboardist; music teacher,Q254,person,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q486748;Q228422;Q765778;Q105755601;Q1075651;Q2675537,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Haydn?,composer; conductor; pianist; musicologist,The programme consisted of Mozart's String Quintett in C major; Haydn's Variations on the Austrian Hymn; Regondi’s us.,Haydn,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Haydn""
Sentence: ""The programme consisted of Mozart's String Quintett in C major; Haydn's Variations on the Austrian Hymn; Regondi’s us.""
Question: ""What is the occupation of Haydn?""

Answer:",composer; musician; pianist; conductor; concert performer; music director; teacher; musicologist; arranger; orchestra director; keyboardist;roped dancer; serpent player; grandfather clock maker; baptismal font designer; writer; child of a coachman; friend of Mozart,Q7349,person,Q36834;Q158852;Q486748;Q14915627,,0,0,0,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Regondi?,composer; performing artist; guitarist; classical guitarist,The programme consisted of Mozart's String Quintett in C major; Haydn's Variations on the Austrian Hymn; Regondi’s us.,Regondi,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Regondi""
Sentence: ""The programme consisted of Mozart's String Quintett in C major; Haydn's Variations on the Austrian Hymn; Regondi’s us.""
Question: ""What is the occupation of Regondi?""

Answer:",guitarist; composer,Q981612,person,Q36834;Q713200;Q855091;Q24067349,Q855091;Q36834,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Beethoven?,composer,"Beethoven’s Symphonyin A, No.7, was carefully rendered, and Mr. G. A. Maclarren’s Overture",Beethoven,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Beethoven""
Sentence: ""Beethoven’s Symphonyin A, No.7, was carefully rendered, and Mr. G. A. Maclarren’s Overture""
Question: ""What is the occupation of Beethoven?""

Answer:","composer; pianist; conductor; orchestrator; musician; soloist; instrumentalist; music director; arranger; conservatory teacher; sonata writer; quartet writer; symphony writer; chamber music composer

Note: The answer is based on Beethoven's known contributions to Western classical music as a composer and musician. The sentence does not specifically mention an occupation, but the question provides context based on historical knowledge of the person.",Q255,person,Q36834,,0,0,0,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mr. G. A. Maclarren?,composer; conductor; university teacher; musicologist; music theorist; music educator; theorist,"Beethoven’s Symphonyin A, No.7, was carefully rendered, and Mr. G. A. Maclarren’s Overture",Mr. G. A. Maclarren,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. G. A. Maclarren""
Sentence: ""Beethoven’s Symphonyin A, No.7, was carefully rendered, and Mr. G. A. Maclarren’s Overture""
Question: ""What is the occupation of Mr. G. A. Maclarren?""

Answer:",composer; conductor,Q1374708,person,Q36834;Q158852;Q1622272;Q14915627;Q16031530;Q16145150;Q18931911,Q36834;Q228422,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mr. Walter Macfarren?,composer; conductor; pianist,The concert was conducted by Mr. Walter Macfarren with his usual judgment and precision.,Mr. Walter Macfarren,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Walter Macfarren""
Sentence: ""The concert was conducted by Mr. Walter Macfarren with his usual judgment and precision.""
Question: ""What is the occupation of Mr. Walter Macfarren?""

Answer:",conductor,Q18954633,person,Q36834;Q158852;Q486748,Q228422,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Stefano Arteaga?,writer; art historian; musicologist; music journalist,"It is written in Italian, by Stefano Arteaga, a Spaniard and an ex - Jesuit.",Stefano Arteaga,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Stefano Arteaga""
Sentence: ""It is written in Italian, by Stefano Arteaga, a Spaniard and an ex - Jesuit.""
Question: ""What is the occupation of Stefano Arteaga?""

Answer:",author; historian; scholar,Q3972360,person,Q36180;Q1792450;Q14915627;Q20669622,Q482980;Q201788;Q2248623,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Cramer?,composer; businessperson; pianist; publisher,Six more numbers of the new edition of Cramer's works are published.,Cramer,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Cramer""
Sentence: ""Six more numbers of the new edition of Cramer's works are published.""
Question: ""What is the occupation of Cramer?""

Answer:",author; editor; writer,Q455212,person,Q36834;Q43845;Q486748;Q2516866,Q482980;Q1607826;Q12010805,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Gavinies?,composer,"In 1800 he gave two concerts, for the benefit of his master, Gavinies, who presented him with his portrait.",Gavinies,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Gavinies""
Sentence: ""In 1800 he gave two concerts, for the benefit of his master, Gavinies, who presented him with his portrait.""
Question: ""What is the occupation of Gavinies?""

Answer:",violinist; music teacher,Q490205,person,Q36834,Q1259917;Q2675537,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Cherubini?,composer; conductor; musicologist; music theorist; music educator,"And here a question presents itself, which has often been a matter of controversy between the friends and detractors of Cherubini.",Cherubini,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Cherubini""
Sentence: ""And here a question presents itself, which has often been a matter of controversy between the friends and detractors of Cherubini.""
Question: ""What is the occupation of Cherubini?""

Answer:",composer; conductor; music director; music teacher; music theorist; impresario; librettist,Q20721,person,Q36834;Q158852;Q14915627;Q16031530;Q16145150,Q36834;Q228422;Q1198887;Q2675537;Q16031530;Q17994313;Q8178443,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of M. Danjou?,composer; organist; journalist; musicologist,"M. Danjou, organist of Notre Dame, at Paris, has recently discovered in the church of Soliez Ville, in the department of the Var, an organ built so far back as the year 1450.",M. Danjou,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M. Danjou""
Sentence: ""M. Danjou, organist of Notre Dame, at Paris, has recently discovered in the church of Soliez Ville, in the department of the Var, an organ built so far back as the year 1450.""
Question: ""What is the occupation of M. Danjou?""

Answer:",organist,Q444728,person,Q36834;Q765778;Q1930187;Q14915627,Q765778,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Dr. Burney?,writer; composer; historian; organist; harpsichordist; musicologist; music historian,"Since that period, Dr. Burney obtained two copies of it while in Italy — one from the Padre Martini, who possessed one himself, and the other from Signor Santar elli.",Dr. Burney,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. Burney""
Sentence: ""Since that period, Dr. Burney obtained two copies of it while in Italy — one from the Padre Martini, who possessed one himself, and the other from Signor Santar elli.""
Question: ""What is the occupation of Dr. Burney?""

Answer:",music historian; musicographer; composer,Q547002,person,Q36180;Q36834;Q201788;Q765778;Q5371902;Q14915627;Q20198542,Q20198542;Q61996872;Q36834,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Padre Martini?,composer; historian; Catholic priest; pianist; musicologist; music theorist; music educator,"Since that period, Dr. Burney obtained two copies of it while in Italy — one from the Padre Martini, who possessed one himself, and the other from Signor Santar elli.",Padre Martini,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Padre Martini""
Sentence: ""Since that period, Dr. Burney obtained two copies of it while in Italy — one from the Padre Martini, who possessed one himself, and the other from Signor Santar elli.""
Question: ""What is the occupation of Padre Martini?""

Answer:",composer; music teacher; musical theorist; priest,Q283651,person,Q36834;Q201788;Q250867;Q486748;Q14915627;Q16031530;Q16145150,Q36834;Q2675537;Q16031530;Q96236305,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Signor Santar elli?,composer; opera singer,"Since that period, Dr. Burney obtained two copies of it while in Italy — one from the Padre Martini, who possessed one himself, and the other from Signor Santar elli.",Signor Santar elli,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Signor Santar elli""
Sentence: ""Since that period, Dr. Burney obtained two copies of it while in Italy — one from the Padre Martini, who possessed one himself, and the other from Signor Santar elli.""
Question: ""What is the occupation of Signor Santar elli?""

Answer:","I don't have enough information to determine the occupations of ""Signor Santar elli"" as the text provided does not give enough context about his occupation. In the given sentence, he is mentioned in the context of being an owner or possessor of one of the copies of a musical composition, but this does not necessarily indicate his occupation.",Q5565524,person,Q36834;Q2865819,,0,0,0,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of King Louis ippe?,politician,"He was for many years the usical eptor of the family of the late King Louis ippe, of France.",King Louis ippe,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""King Louis ippe""
Sentence: ""He was for many years the usical eptor of the family of the late King Louis ippe, of France.""
Question: ""What is the occupation of King Louis ippe?""

Answer:",king; monarch; ruler; head of state; political leader,Q7771,person,Q82955,Q12097;Q116;Q1097498;Q20069267,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Rossini?,composer,This is the only one of Rossini’s early works that has retained its place on the stage.,Rossini,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Rossini""
Sentence: ""This is the only one of Rossini’s early works that has retained its place on the stage.""
Question: ""What is the occupation of Rossini?""

Answer:",composer; opera writer,Q9726,person,Q36834,Q36834,1,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Sir Henry Bishop?,composer; conductor,"The choruses would have done credit to Exeter Hall, which is saying a great deal for the choir, and a great deal for Sir Henry Bishop, the director.",Sir Henry Bishop,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Sir Henry Bishop""
Sentence: ""The choruses would have done credit to Exeter Hall, which is saying a great deal for the choir, and a great deal for Sir Henry Bishop, the director.""
Question: ""What is the occupation of Sir Henry Bishop?""

Answer:",director; composer; conductor; musician,Q1200639,person,Q36834;Q158852,Q705996;Q36834;Q228422;Q639669,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of P. A. Corri?,composer,"Books 1 and 2 of Cottage Divertimentos for the Piano Forte, by P. A. Corri 3.",P. A. Corri,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""P. A. Corri""
Sentence: ""Books 1 and 2 of Cottage Divertimentos for the Piano Forte, by P. A. Corri 3.""
Question: ""What is the occupation of P. A. Corri?""

Answer:",composer; pianist; music publisher; musician,Q7183128,person,Q36834,Q36834;Q486748;Q222836;Q639669,1,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of J. Moscheles?,composer; conductor; pianist; pedagogue; violinist; university teacher; musicologist; music educator; diarist,"Gems a la Pasta, a Dramatic Fantasia, by J. Moscheles.",J. Moscheles,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""J. Moscheles""
Sentence: ""Gems a la Pasta, a Dramatic Fantasia, by J. Moscheles.""
Question: ""What is the occupation of J. Moscheles?""

Answer:",composer; pianist,Q159551,person,Q36834;Q158852;Q486748;Q1231865;Q1259917;Q1622272;Q14915627;Q16145150;Q18939491,Q36834;Q486748,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Delcambre Thomas?,composer; bassoonist; music educator,"Delcambre Thomas, pupil of M. Ozi, professor of the bassoon ce2",Delcambre Thomas,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Delcambre Thomas""
Sentence: ""Delcambre Thomas, pupil of M. Ozi, professor of the bassoon ce2""
Question: ""What is the occupation of Delcambre Thomas?""

Answer:",musician; bassoonist,Q55836534,person,Q36834;Q12310971;Q16145150,Q639669;Q12310971,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of M.?,composer; university teacher; bassoonist; musicologist,"Delcambre Thomas, pupil of M. Ozi, professor of the bassoon ce2",M.,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""M.""
Sentence: ""Delcambre Thomas, pupil of M. Ozi, professor of the bassoon ce2""
Question: ""What is the occupation of M.?""

Answer:",professor of the bassoon,Q289996,person,Q36834;Q1622272;Q12310971;Q14915627,,0,0,0,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Ozi?,composer; university teacher; bassoonist; musicologist,"Delcambre Thomas, pupil of M. Ozi, professor of the bassoon ce2",Ozi,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Ozi""
Sentence: ""Delcambre Thomas, pupil of M. Ozi, professor of the bassoon ce2""
Question: ""What is the occupation of Ozi?""

Answer:",professor of the bassoon,Q289996,person,Q36834;Q1622272;Q12310971;Q14915627,,0,0,0,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
