question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the occupation of Bach?,composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator,"-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently",Bach,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Bach""
Sentence: ""-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently""
Question: ""What is the occupation of Bach?""

Answer:",composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator,Q1339,person,Q36834;Q158852;Q214970;Q691031;Q765778;Q1076502;Q1259917;Q2251335;Q5371902;Q14915627;Q16145150,,0,0,0,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Haydn?,composer; conductor; pianist; musicologist,"-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently",Haydn,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Haydn""
Sentence: ""-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently""
Question: ""What is the occupation of Haydn?""

Answer:",composer; musician; conductor; music educator,Q7349,person,Q36834;Q158852;Q486748;Q14915627,Q36834;Q639669;Q228422;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Mendelssohn?,writer; composer; conductor; pianist; organist; painter; university teacher; musicologist; music educator,"-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently",Mendelssohn,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mendelssohn""
Sentence: ""-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently""
Question: ""What is the occupation of Mendelssohn?""

Answer:",composer; conductor; pianist; organist; music educator,Q46096,person,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q228422;Q486748;Q765778;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Bennett?,composer; conductor; pianist; university teacher; music educator,"-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently",Bennett,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Bennett""
Sentence: ""-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently""
Question: ""What is the occupation of Bennett?""

Answer:",composer; organist; musician,Q201164,person,Q36834;Q158852;Q486748;Q1622272;Q16145150,Q36834;Q765778;Q639669,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Guilmant?,composer; organist; university teacher; music educator,"-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently",Guilmant,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Guilmant""
Sentence: ""-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently""
Question: ""What is the occupation of Guilmant?""

Answer:",composer; organist; conductor; music educator,Q350359,person,Q36834;Q765778;Q1622272;Q16145150,Q36834;Q765778;Q228422;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Martini?,composer; historian; Catholic priest; pianist; musicologist; music theorist; music educator,"-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently",Martini,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Martini""
Sentence: ""-The programme comprised selections from the works of Bach, Haydn, Mendelssohn, Bennett, Guilmant, Martini, & c., all of which were excellently""
Question: ""What is the occupation of Martini?""

Answer:",composer; musician; conductor; organist; music educator,Q283651,person,Q36834;Q201788;Q250867;Q486748;Q14915627;Q16031530;Q16145150,Q36834;Q639669;Q228422;Q765778;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Dr. Burney?,writer; composer; historian; organist; harpsichordist; musicologist; music historian,I shall cite two which Dr. Burney has given in proof of the tact I state.; a.,Dr. Burney,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. Burney""
Sentence: ""I shall cite two which Dr. Burney has given in proof of the tact I state.; a.""
Question: ""What is the occupation of Dr. Burney?""

Answer:",musicologist; biographer; historian,Q547002,person,Q36180;Q36834;Q201788;Q765778;Q5371902;Q14915627;Q20198542,Q14915627;Q864380;Q201788,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Louis Capotorti?,composer; violinist,Louis Capotorti — who passes for a harmonist of Durante’ Ss.,Louis Capotorti,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Louis Capotorti""
Sentence: ""Louis Capotorti — who passes for a harmonist of Durante’ Ss.""
Question: ""What is the occupation of Louis Capotorti?""

Answer:",harmonist,Q17992489,person,Q36834;Q1259917,,0,0,0,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Durante?,composer,Louis Capotorti — who passes for a harmonist of Durante’ Ss.,Durante,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Durante""
Sentence: ""Louis Capotorti — who passes for a harmonist of Durante’ Ss.""
Question: ""What is the occupation of Durante?""

Answer:",harmonist,Q314221,person,Q36834,,0,0,0,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Mr. Hummel?,composer; conductor; pianist; concertmaster; music educator,"Mr. Hummel’s rondo is a spirited piece, completely in the German style of composition.",Mr. Hummel,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Hummel""
Sentence: ""Mr. Hummel’s rondo is a spirited piece, completely in the German style of composition.""
Question: ""What is the occupation of Mr. Hummel?""

Answer:",composer; musician; arranger,Q151953,person,Q36834;Q158852;Q486748;Q691031;Q16145150,Q36834;Q639669;Q1643514,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Sir Sterndale Bennett?,composer; conductor; pianist; university teacher; music educator,"The remaining portion of the programme was composed entirely of compositions by Sir Sterndale Bennett, it being the anniversary of his death.",Sir Sterndale Bennett,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Sir Sterndale Bennett""
Sentence: ""The remaining portion of the programme was composed entirely of compositions by Sir Sterndale Bennett, it being the anniversary of his death.""
Question: ""What is the occupation of Sir Sterndale Bennett?""

Answer:",composer; pianist; conductor; music educator,Q201164,person,Q36834;Q158852;Q486748;Q1622272;Q16145150,Q36834;Q486748;Q228422;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Weber?,composer; conductor; pianist; guitarist; music critic; classical guitarist,"It begins with a recitative, more powerful than the general tenor of Weber’s writing in this species.",Weber,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Weber""
Sentence: ""It begins with a recitative, more powerful than the general tenor of Weber’s writing in this species.""
Question: ""What is the occupation of Weber?""

Answer:",composer; conductor; musicologist; pianist; conductor,Q154812,person,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,Q36834;Q228422;Q14915627;Q486748;Q228422,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Sir Julius Benedict?,composer; conductor; pianist,"I again express a hope that the Copyright Commission, of which Sir Julius Benedict is a member, will in any amendment of the copyright laws compel publishers to notify any reservation of rights.",Sir Julius Benedict,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Sir Julius Benedict""
Sentence: ""I again express a hope that the Copyright Commission, of which Sir Julius Benedict is a member, will in any amendment of the copyright laws compel publishers to notify any reservation of rights.""
Question: ""What is the occupation of Sir Julius Benedict?""

Answer:",composer; conductor; pianist; musicologist,Q510435,person,Q36834;Q158852;Q486748,Q36834;Q228422;Q486748;Q14915627,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Dr. John Bull?,composer; organist; harpsichordist; music professor,"That Dr. John Bull was admitted to the livery, though not sworn, for his love and kindness in bestowing the music which was performed in the King’s Chamber gratis.",Dr. John Bull,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. John Bull""
Sentence: ""That Dr. John Bull was admitted to the livery, though not sworn, for his love and kindness in bestowing the music which was performed in the King’s Chamber gratis.""
Question: ""What is the occupation of Dr. John Bull?""

Answer:",doctor; musician,Q511463,person,Q36834;Q765778;Q5371902;Q81759238,Q39631;Q639669,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of J. N. Hummel?,composer; conductor; pianist; concertmaster; music educator,"Pathetic Air, wiih Variations for the Piano Forte, by J. N. Hummel.",J. N. Hummel,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""J. N. Hummel""
Sentence: ""Pathetic Air, wiih Variations for the Piano Forte, by J. N. Hummel.""
Question: ""What is the occupation of J. N. Hummel?""

Answer:",composer; pianist; conductor; music educator,Q151953,person,Q36834;Q158852;Q486748;Q691031;Q16145150,Q36834;Q486748;Q228422;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Furno?,composer; music educator,"Furno, who fills this post, is equally active and skilful.",Furno,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Furno""
Sentence: ""Furno, who fills this post, is equally active and skilful.""
Question: ""What is the occupation of Furno?""

Answer:",unknown,Q555808,person,Q36834;Q16145150,,0,0,0,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Schumann?,writer; composer; conductor; pianist; music critic; musicologist; music educator,"The second concert (next Thursday) will open with the Egmont Overture, and the Symphony will be the magnificent No.. 3, in B flat, by Schumann.",Schumann,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Schumann""
Sentence: ""The second concert (next Thursday) will open with the Egmont Overture, and the Symphony will be the magnificent No.. 3, in B flat, by Schumann.""
Question: ""What is the occupation of Schumann?""

Answer:",composer; pianist; conductor; music educator,Q7351,person,Q36180;Q36834;Q158852;Q486748;Q1350157;Q14915627;Q16145150,Q36834;Q486748;Q228422;Q16145150,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Dr. Chrysander?,writer; editing staff; music critic; musicologist,"On this point, we learn a curious fact from Dr. Chrysander.",Dr. Chrysander,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Dr. Chrysander""
Sentence: ""On this point, we learn a curious fact from Dr. Chrysander.""
Question: ""What is the occupation of Dr. Chrysander?""

Answer:",doctor; physician; medical professional,Q65274,person,Q36180;Q876864;Q1350157;Q14915627,Q39631;Q39631;Q11974939,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Kéchel?,naturalist; composer; historian; biographer; editor; botanist; mineralogist; musicologist; music historian,"Out of the 626 works given in Kéchel’s Catalogue, about 540 will be included in this edition, the remainder being either lost, not quite com - plete, or of doubtful authenticity.",Kéchel,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Kéchel""
Sentence: ""Out of the 626 works given in Kéchel’s Catalogue, about 540 will be included in this edition, the remainder being either lost, not quite com - plete, or of doubtful authenticity.""
Question: ""What is the occupation of Kéchel?""

Answer:",musicologist; cataloguer,Q78529,person,Q18805;Q36834;Q201788;Q864380;Q1607826;Q2374149;Q13416354;Q14915627;Q20198542,Q14915627;Q33109310,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Mr. John Parry?,musician,"Miss Groom, Miss Flower, and Miss Cubitt; Mr. White, Mr. Giubilei, and Mr. John Parry.",Mr. John Parry,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. John Parry""
Sentence: ""Miss Groom, Miss Flower, and Miss Cubitt; Mr. White, Mr. Giubilei, and Mr. John Parry.""
Question: ""What is the occupation of Mr. John Parry?""

Answer:",,Q6251987,person,Q639669,,0,0,0,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Bellini?,composer,"They are distinguished from writings of a similar order by Bellini, Balfe, and other Italian songmakers, by their unassailable correctness.",Bellini,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Bellini""
Sentence: ""They are distinguished from writings of a similar order by Bellini, Balfe, and other Italian songmakers, by their unassailable correctness.""
Question: ""What is the occupation of Bellini?""

Answer:",composer; songwriter; opera singer; musician,Q170209,person,Q36834,Q36834;Q753110;Q2865819;Q639669,1,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Balfe?,composer; conductor; singer; songwriter; opera singer,"They are distinguished from writings of a similar order by Bellini, Balfe, and other Italian songmakers, by their unassailable correctness.",Balfe,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Balfe""
Sentence: ""They are distinguished from writings of a similar order by Bellini, Balfe, and other Italian songmakers, by their unassailable correctness.""
Question: ""What is the occupation of Balfe?""

Answer:",songmaker; composer,Q434171,person,Q36834;Q158852;Q177220;Q753110;Q2865819,Q36834,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Mr. Viotti?,composer; violinist; music teacher; music interpreter,", upon hearing of Mr. Viotti’s situation, proposed his undertaking the direction of the Academie Royale de Musique.",Mr. Viotti,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Viotti""
Sentence: "", upon hearing of Mr. Viotti’s situation, proposed his undertaking the direction of the Academie Royale de Musique.""
Question: ""What is the occupation of Mr. Viotti?""

Answer:",director; musician; conductor,Q313188,person,Q36834;Q1259917;Q2675537;Q3153559,Q705996;Q639669;Q228422,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Mozart?,composer; pianist; musician; organist; violinist; music educator,"There are more than two hundred works whith as yet remain in manuscript, while a large number of those which have been published are so incorrect and incomplete that they can hardly be said to be known at all, as Mozart wrote them.",Mozart,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mozart""
Sentence: ""There are more than two hundred works whith as yet remain in manuscript, while a large number of those which have been published are so incorrect and incomplete that they can hardly be said to be known at all, as Mozart wrote them.""
Question: ""What is the occupation of Mozart?""

Answer:",composer; pianist; conductor; music teacher; musicologist; violinist; symphonist; chamber musician,Q254,person,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q486748;Q228422;Q2675537;Q14915627;Q1259917;Q105754940;Q105755601,0,1,0,0,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
What is the occupation of Signor de Beguis?,singer; opera singer,"Song, composed by Signor de Beguis; the words by Eugenius Roche Esq.",Signor de Beguis,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Signor de Beguis""
Sentence: ""Song, composed by Signor de Beguis; the words by Eugenius Roche Esq.""
Question: ""What is the occupation of Signor de Beguis?""

Answer:",composer,Q3770409,person,Q177220;Q2865819,Q36834,0,0,1,1,QID,0,0.7524875621890548,0.7109283196239718,0.7311178247734139
