retriever,question,gold_answer,document,span,retrieved_context_ids,retrieved_context_texts,complete_prompt,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
contriever,What is the country of citizenship of M. Johannes Wolff?,Kingdom of the Netherlands,"On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.",M. Johannes Wolff,"['TheMusicalWorld_1844-006.txt_p135', 'TheMusicalWorld_1844-006.txt_p258', 'TheMusicalTimes_1876-397.txt_p759']","['Bennett, and Ferrari. Mr. Willy led the band, Mr Gutteridge presided at the organ, solos were performed on the violoncello and harp, by Mr. Hausmann and Mr. Balsir Chatterton; the hall was crowded.', 'M. Jullien’s Concerts every night except Thursday. Last Week but Two. The extraordinary and unprecedented popularity which these concerts have gained, and the immense concourse of visitors which still continues nightly to throng the theatre, naturally induced M.', 'Stone.—Mr. Gundry gave a Concert at the Town Hall, on Wednesday evening, the oth inst., when the following artists were engaged :— Madame Clara Suter, Madame Alice Barnett, Mr. Wallace Wells, Mr. Henry Pyatt, Mr. T. Harper (solo Trumpet), and Mr. Arthur H.']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""M. Johannes Wolff""
Sentence: ""On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.""
Context:
{'TheMusicalWorld_1844-006.txt_p135': 'Bennett, and Ferrari. Mr. Willy led the band, Mr Gutteridge presided at the organ, solos were performed on the violoncello and harp, by Mr. Hausmann and Mr. Balsir Chatterton; the hall was crowded.', 'TheMusicalWorld_1844-006.txt_p258': 'M. Jullien’s Concerts every night except Thursday. Last Week but Two. The extraordinary and unprecedented popularity which these concerts have gained, and the immense concourse of visitors which still continues nightly to throng the theatre, naturally induced M.', 'TheMusicalTimes_1876-397.txt_p759': 'Stone.—Mr. Gundry gave a Concert at the Town Hall, on Wednesday evening, the oth inst., when the following artists were engaged :— Madame Clara Suter, Madame Alice Barnett, Mr. Wallace Wells, Mr. Henry Pyatt, Mr. T. Harper (solo Trumpet), and Mr. Arthur H.'}
Question: ""What is the country of citizenship of M. Johannes Wolff?""

Answer:",France,Q21129875,person,Q29999,Q142,0,0,1,1,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of M. Hollman?,France; Kingdom of the Netherlands,"On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.",M. Hollman,"['TheMusicalWorld_1844-006.txt_p135', 'TheMusicalWorld_1844-006.txt_p258', 'TheMusicalTimes_1875-388.txt_p427']","['Bennett, and Ferrari. Mr. Willy led the band, Mr Gutteridge presided at the organ, solos were performed on the violoncello and harp, by Mr. Hausmann and Mr. Balsir Chatterton; the hall was crowded.', 'M. Jullien’s Concerts every night except Thursday. Last Week but Two. The extraordinary and unprecedented popularity which these concerts have gained, and the immense concourse of visitors which still continues nightly to throng the theatre, naturally induced M.', 'Ar the May Concert of the St. George’s Glee Union the programme consisted entirely of a selection from*the works of the late Sir Sterndale Bennett. The concert commenced with “The May Queen,” the solo parts being excellently rendered by Misses Horden and Clara Buley, and Messrs.']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""M. Hollman""
Sentence: ""On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.""
Context:
{'TheMusicalWorld_1844-006.txt_p135': 'Bennett, and Ferrari. Mr. Willy led the band, Mr Gutteridge presided at the organ, solos were performed on the violoncello and harp, by Mr. Hausmann and Mr. Balsir Chatterton; the hall was crowded.', 'TheMusicalWorld_1844-006.txt_p258': 'M. Jullien’s Concerts every night except Thursday. Last Week but Two. The extraordinary and unprecedented popularity which these concerts have gained, and the immense concourse of visitors which still continues nightly to throng the theatre, naturally induced M.', 'TheMusicalTimes_1875-388.txt_p427': 'Ar the May Concert of the St. George’s Glee Union the programme consisted entirely of a selection from*the works of the late Sir Sterndale Bennett. The concert commenced with “The May Queen,” the solo parts being excellently rendered by Misses Horden and Clara Buley, and Messrs.'}
Question: ""What is the country of citizenship of M. Hollman?""

Answer:",France,Q1406368,person,Q142;Q29999,Q142,0,1,0,0,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of M. Raoul Pugno?,France,"On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.",M. Raoul Pugno,"['TheMusicalWorld_1844-006.txt_p258', 'TheMusicalTimes_1875-388.txt_p427', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p532']","['M. Jullien’s Concerts every night except Thursday. Last Week but Two. The extraordinary and unprecedented popularity which these concerts have gained, and the immense concourse of visitors which still continues nightly to throng the theatre, naturally induced M.', 'Ar the May Concert of the St. George’s Glee Union the programme consisted entirely of a selection from*the works of the late Sir Sterndale Bennett. The concert commenced with “The May Queen,” the solo parts being excellently rendered by Misses Horden and Clara Buley, and Messrs.', 'The fifth concert was remarkable only for the first appearance of Madame Pasta, in a London orchestra, and from Centroni’s . fantasia. Of Pasta we have spoken so much at large elsewhere, that a detailed notice of this performance would be superfluous.']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""M. Raoul Pugno""
Sentence: ""On the 5th ult. the Albert Hall was again crowded to excess on the occasion of Mr. Fould’s miscellaneous Concert, when Madame Albani, Miss Clara Butt, Mr. Norman Salmond, M. Johannes Wolff, M. Hollman, and ‘M. Raoul Pugno appeared.""
Context:
{'TheMusicalWorld_1844-006.txt_p258': 'M. Jullien’s Concerts every night except Thursday. Last Week but Two. The extraordinary and unprecedented popularity which these concerts have gained, and the immense concourse of visitors which still continues nightly to throng the theatre, naturally induced M.', 'TheMusicalTimes_1875-388.txt_p427': 'Ar the May Concert of the St. George’s Glee Union the programme consisted entirely of a selection from*the works of the late Sir Sterndale Bennett. The concert commenced with “The May Queen,” the solo parts being excellently rendered by Misses Horden and Clara Buley, and Messrs.', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p532': 'The fifth concert was remarkable only for the first appearance of Madame Pasta, in a London orchestra, and from Centroni’s . fantasia. Of Pasta we have spoken so much at large elsewhere, that a detailed notice of this performance would be superfluous.'}
Question: ""What is the country of citizenship of M. Raoul Pugno?""

Answer:",France,Q1333281,person,Q142,Q142,1,1,0,0,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of Orlando Gibbons?,Kingdom of England,"The choir is steadily improving in precision, delicacy, and refinement, as was shown on this occasion, more particularly in ‘The Silver Swan” of Orlando Gibbons, Wilbye’s “Stay, Corydon,” and Pearsall’s famous ballad dialogue for ten voices, ‘Sir Patrick Spens.’",Orlando Gibbons,"['TheHarmonicon_1833-005.txt_p359', 'TheHarmonicon_1833-005.txt_p835', 'TheHarmonicon_1833-005.txt_p1311']","['_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""Orlando Gibbons""
Sentence: ""The choir is steadily improving in precision, delicacy, and refinement, as was shown on this occasion, more particularly in ‘The Silver Swan” of Orlando Gibbons, Wilbye’s “Stay, Corydon,” and Pearsall’s famous ballad dialogue for ten voices, ‘Sir Patrick Spens.’""
Context:
{'TheHarmonicon_1833-005.txt_p359': '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', 'TheHarmonicon_1833-005.txt_p835': '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', 'TheHarmonicon_1833-005.txt_p1311': '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .'}
Question: ""What is the country of citizenship of Orlando Gibbons?""

Answer:",United Kingdom of Great Britain and Northern Ireland,Q311913,person,Q179876,Q145,0,0,1,1,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of Wilbye?,Kingdom of England,"The choir is steadily improving in precision, delicacy, and refinement, as was shown on this occasion, more particularly in ‘The Silver Swan” of Orlando Gibbons, Wilbye’s “Stay, Corydon,” and Pearsall’s famous ballad dialogue for ten voices, ‘Sir Patrick Spens.’",Wilbye,"['TheHarmonicon_1833-005.txt_p359', 'TheHarmonicon_1833-005.txt_p1311', 'TheHarmonicon_1833-005.txt_p835']","['_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""Wilbye""
Sentence: ""The choir is steadily improving in precision, delicacy, and refinement, as was shown on this occasion, more particularly in ‘The Silver Swan” of Orlando Gibbons, Wilbye’s “Stay, Corydon,” and Pearsall’s famous ballad dialogue for ten voices, ‘Sir Patrick Spens.’""
Context:
{'TheHarmonicon_1833-005.txt_p359': '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', 'TheHarmonicon_1833-005.txt_p1311': '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', 'TheHarmonicon_1833-005.txt_p835': '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .'}
Question: ""What is the country of citizenship of Wilbye?""

Answer:",United Kingdom of Great Britain and Ireland,Q682089,person,Q179876,Q174193,0,0,1,1,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of Pearsall?,United Kingdom of Great Britain and Ireland,"The choir is steadily improving in precision, delicacy, and refinement, as was shown on this occasion, more particularly in ‘The Silver Swan” of Orlando Gibbons, Wilbye’s “Stay, Corydon,” and Pearsall’s famous ballad dialogue for ten voices, ‘Sir Patrick Spens.’",Pearsall,"['TheHarmonicon_1833-005.txt_p359', 'TheHarmonicon_1833-005.txt_p1311', 'TheHarmonicon_1833-005.txt_p835']","['_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""Pearsall""
Sentence: ""The choir is steadily improving in precision, delicacy, and refinement, as was shown on this occasion, more particularly in ‘The Silver Swan” of Orlando Gibbons, Wilbye’s “Stay, Corydon,” and Pearsall’s famous ballad dialogue for ten voices, ‘Sir Patrick Spens.’""
Context:
{'TheHarmonicon_1833-005.txt_p359': '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', 'TheHarmonicon_1833-005.txt_p1311': '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .', 'TheHarmonicon_1833-005.txt_p835': '_ Coronation Anthem, ‘The King.’ Quartet, ‘ Exceeding ’ Chorus, ‘ Thou hast prevented him.’ .'}
Question: ""What is the country of citizenship of Pearsall?""

Answer:",United Kingdom of Great Britain and Ireland,Q3816877,person,Q174193,Q174193,1,1,0,0,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of John Sebastian Bach?,Holy Roman Empire; Saxe-Eisenach,"The Bach Choir worthily commemorated the Bi - centenary of John Sebastian Bach’s birth by a Festival performance of the - B minor Mass at the Royal Albert Hall, March 21, 1885, being the 2ooth anniversary of the composer's birthday.",John Sebastian Bach,"['TheMusicalTimes_1876-402.txt_p425', 'TheMusicalTimes_1873-366.txt_p583', 'TheMusicalTimes_1876-397.txt_p615']","['BACH’S MASS IN B MINOR.', ""Musicus.—Write to Oxford or Cambridge University for an answer to the first question, and for the second to the Secretary of the College of Organists, 41, Queen's Square, Bloomsbury."", ""At St. Anne’s Church, Soho, the usual services, held every Friday evening during Lent, and on Good Friday afternoon, will -again be marked by the introduction of Bach's Passion (according to St. John), which will be sung with orchestral accompaniment.""]","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""John Sebastian Bach""
Sentence: ""The Bach Choir worthily commemorated the Bi - centenary of John Sebastian Bach’s birth by a Festival performance of the - B minor Mass at the Royal Albert Hall, March 21, 1885, being the 2ooth anniversary of the composer's birthday.""
Context:
{'TheMusicalTimes_1876-402.txt_p425': 'BACH’S MASS IN B MINOR.', 'TheMusicalTimes_1873-366.txt_p583': ""Musicus.—Write to Oxford or Cambridge University for an answer to the first question, and for the second to the Secretary of the College of Organists, 41, Queen's Square, Bloomsbury."", 'TheMusicalTimes_1876-397.txt_p615': ""At St. Anne’s Church, Soho, the usual services, held every Friday evening during Lent, and on Good Friday afternoon, will -again be marked by the introduction of Bach's Passion (according to St. John), which will be sung with orchestral accompaniment.""}
Question: ""What is the country of citizenship of John Sebastian Bach?""

Answer:",Germany,Q1339,person,Q12548;Q696651,Q183,0,0,1,1,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of M .. Lubeck?,,"M.. Lubeck, director of the Royal Conservatory ‘at the Hague, sends us his tuning - fork, which 1s somewhat less high than our own, and ‘at the same. time promises us his adhesion and support.",M .. Lubeck,"['TheMusicalTimes_1876-402.txt_p585', 'TheMusicalTimes_1873-366.txt_p786', 'DwightSJournalOfMusic_1875-006.txt_p56']","['We think that M. Lemmens has been judicious in_ giving, except for special effects, merely general indications for registering. In the majority of cases particular directions as to stops are ‘ more plague than profit,” unless the performer happens to have under his hands an instrument precisely similar to that which was in the composer’s mind when writing.', 'to. Subscribers, when. exchanging Music, are requested to send in lists containing the numbers, according to the Catalogue, of about twice as many works as they are entitled to. The price of the Catalogue is 5s.', 'as we find it in the testimony.of his_ contempo‘man of genius.']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""M .. Lubeck""
Sentence: ""M.. Lubeck, director of the Royal Conservatory ‘at the Hague, sends us his tuning - fork, which 1s somewhat less high than our own, and ‘at the same. time promises us his adhesion and support.""
Context:
{'TheMusicalTimes_1876-402.txt_p585': 'We think that M. Lemmens has been judicious in_ giving, except for special effects, merely general indications for registering. In the majority of cases particular directions as to stops are ‘ more plague than profit,” unless the performer happens to have under his hands an instrument precisely similar to that which was in the composer’s mind when writing.', 'TheMusicalTimes_1873-366.txt_p786': 'to. Subscribers, when. exchanging Music, are requested to send in lists containing the numbers, according to the Catalogue, of about twice as many works as they are entitled to. The price of the Catalogue is 5s.', 'DwightSJournalOfMusic_1875-006.txt_p56': 'as we find it in the testimony.of his_ contempo‘man of genius.'}
Question: ""What is the country of citizenship of M .. Lubeck?""

Answer:",Netherlands,Q4271413,person,,,0,0,0,0,QID,1,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of Mozart?,Prince-Archbishopric of Salzburg,"The Royal College of Music will give a performance of Mozart’s opéra ‘The marriage of Figaro’ at His Majesty’s Theatre on Décember 7, at 2 p.m., under the direction of Sir Charles V. Stanford.",Mozart,"['TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p574', 'TheMusicalTimes_1875-388.txt_p947', 'TheMusicalTimes_1873-366.txt_p898']","['Handel.’ Mozart.', 'MOZART’S DON GIOVANNI', 'MOZART’S DON GIOVANNI']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""Mozart""
Sentence: ""The Royal College of Music will give a performance of Mozart’s opéra ‘The marriage of Figaro’ at His Majesty’s Theatre on Décember 7, at 2 p.m., under the direction of Sir Charles V. Stanford.""
Context:
{'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p574': 'Handel.’ Mozart.', 'TheMusicalTimes_1875-388.txt_p947': 'MOZART’S DON GIOVANNI', 'TheMusicalTimes_1873-366.txt_p898': 'MOZART’S DON GIOVANNI'}
Question: ""What is the country of citizenship of Mozart?""

Answer:",Austria,Q254,person,Q701614,Q40,0,0,1,1,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of Sir Charles V. Stanford?,Ireland; United Kingdom; United Kingdom of Great Britain and Ireland,"The Royal College of Music will give a performance of Mozart’s opéra ‘The marriage of Figaro’ at His Majesty’s Theatre on Décember 7, at 2 p.m., under the direction of Sir Charles V. Stanford.",Sir Charles V. Stanford,"['TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p374', 'TheMusicalWorld_1844-006.txt_p293', 'TheMusicalTimes_1873-366.txt_p583']","['of the records of ‘the royal college of music, who is 88 years old.', 'occasion by eminent Vocal and Instrumental Artistes, who will perform the most admired Classical Compositions of celebrated authors; interspersed with several works of novelty and interest. Further particulars will be shortly announced. At the second soirée Mr. Holmes will perform MacPARREN’s First SONATA.', ""Musicus.—Write to Oxford or Cambridge University for an answer to the first question, and for the second to the Secretary of the College of Organists, 41, Queen's Square, Bloomsbury.""]","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""Sir Charles V. Stanford""
Sentence: ""The Royal College of Music will give a performance of Mozart’s opéra ‘The marriage of Figaro’ at His Majesty’s Theatre on Décember 7, at 2 p.m., under the direction of Sir Charles V. Stanford.""
Context:
{'TheQuarterlyMusicalMagazineAndReview_1828-037.txt_p374': 'of the records of ‘the royal college of music, who is 88 years old.', 'TheMusicalWorld_1844-006.txt_p293': 'occasion by eminent Vocal and Instrumental Artistes, who will perform the most admired Classical Compositions of celebrated authors; interspersed with several works of novelty and interest. Further particulars will be shortly announced. At the second soirée Mr. Holmes will perform MacPARREN’s First SONATA.', 'TheMusicalTimes_1873-366.txt_p583': ""Musicus.—Write to Oxford or Cambridge University for an answer to the first question, and for the second to the Secretary of the College of Organists, 41, Queen's Square, Bloomsbury.""}
Question: ""What is the country of citizenship of Sir Charles V. Stanford?""

Answer:",Ireland,Q368264,person,Q27;Q145;Q174193,Q27,0,1,0,0,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of Reyer?,France,"We are glad also to find that Reyer’s Opera ‘Sigurd,” lately received with so much favour in Brussels, will be given, with Madame Albani in the character of the heroine.",Reyer,"['TheMusicalTimes_1875-388.txt_p414', 'TheMusicalWorld_1844-006.txt_p111', 'TheMusicalWorld_1844-006.txt_p154']","['The story of “‘ Lohengrin ” is exceedingly well adapted for musical treatment. The scene is laid in Antwerp.', 'Vienna, Jan. 10.—Donizetti has arrived in this city in perfect health. He replies, when any one asks him if he purposes composing anything new for the theatre, “ That he will contract no new engagement until the close of the treaty he has made with the French Opera.” It may, therefore, be considered certain, that this year his musical labors will be coufined to the Academy Royal of Paris.', 'LLi:o.—We are not in the secrets of music-publishers, or should most readily reply to our correspondent’s query.']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""Reyer""
Sentence: ""We are glad also to find that Reyer’s Opera ‘Sigurd,” lately received with so much favour in Brussels, will be given, with Madame Albani in the character of the heroine.""
Context:
{'TheMusicalTimes_1875-388.txt_p414': 'The story of “‘ Lohengrin ” is exceedingly well adapted for musical treatment. The scene is laid in Antwerp.', 'TheMusicalWorld_1844-006.txt_p111': 'Vienna, Jan. 10.—Donizetti has arrived in this city in perfect health. He replies, when any one asks him if he purposes composing anything new for the theatre, “ That he will contract no new engagement until the close of the treaty he has made with the French Opera.” It may, therefore, be considered certain, that this year his musical labors will be coufined to the Academy Royal of Paris.', 'TheMusicalWorld_1844-006.txt_p154': 'LLi:o.—We are not in the secrets of music-publishers, or should most readily reply to our correspondent’s query.'}
Question: ""What is the country of citizenship of Reyer?""

Answer:",France,Q516937,person,Q142,Q142,1,1,0,0,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
contriever,What is the country of citizenship of Madame Albani?,Canada; France; United Kingdom; Kingdom of Italy,"We are glad also to find that Reyer’s Opera ‘Sigurd,” lately received with so much favour in Brussels, will be given, with Madame Albani in the character of the heroine.",Madame Albani,"['TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p529', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p543', 'TheMusicalWorld_1844-006.txt_p154']","['_Aria—Miss Paton—“ Tu che accendi,”’ (Tancredi. )— Rossini.', 'Of that great artiste we have thought it necessary to give a separate character, to which we need here add nothing. Her attraction and her reception have certainly been more powerful “and more warm than even Catalani herself has experienced ; for though the first appearance of the latter was greeted by such an audience as we hardly ever saw in the Opera-house, it seemed.', 'LLi:o.—We are not in the secrets of music-publishers, or should most readily reply to our correspondent’s query.']","Your task is to determine the country of citizenship of a given person occurring in a given sentence based on some provided relevant context. Your answer MUST consist solely of a country of citizenship (e.g., ""United Kingdom of Great Britain and Ireland"") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Gavinies"" occurring in the sentence ""Gavinies published three books of sonatas, and several concertos, which are very highly esteemed by connoisseurs."",
answer the following question: ""What is the country of citizenship of Gavinies?""
Answer:France

Now, given the following inputs:
Person: ""Madame Albani""
Sentence: ""We are glad also to find that Reyer’s Opera ‘Sigurd,” lately received with so much favour in Brussels, will be given, with Madame Albani in the character of the heroine.""
Context:
{'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p529': '_Aria—Miss Paton—“ Tu che accendi,”’ (Tancredi. )— Rossini.', 'TheQuarterlyMusicalMagazineAndReview_1824-022.txt_p543': 'Of that great artiste we have thought it necessary to give a separate character, to which we need here add nothing. Her attraction and her reception have certainly been more powerful “and more warm than even Catalani herself has experienced ; for though the first appearance of the latter was greeted by such an audience as we hardly ever saw in the Opera-house, it seemed.', 'TheMusicalWorld_1844-006.txt_p154': 'LLi:o.—We are not in the secrets of music-publishers, or should most readily reply to our correspondent’s query.'}
Question: ""What is the country of citizenship of Madame Albani?""

Answer:",Canada,Q2503633,person,Q16;Q142;Q145;Q172579,Q16,0,1,0,0,QID,0,0.38533333333333336,0.383289124668435,0.38430851063829785
